age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue,population,GDP_inhab
34.0,7.0,22.0,Fem,False,5.0,South Korea,186.0,50219669,31951
30.0,6.0,57.0,Fem,False,4.0,South Korea,297.0,50219669,31951
42.0,6.0,10.0,Fem,False,4.0,South Korea,189.0,50219669,31951
31.0,6.0,44.0,Fem,True,2.0,South Korea,130.0,50219669,31951
41.0,4.0,15.5,Masc,False,1.0,South Korea,88.0,50219669,31951
45.0,2.0,42.0,Fem,False,8.0,South Korea,182.0,50219669,31951
36.0,7.0,31.24376731301939,Fem,False,10.0,South Korea,183.0,50219669,31951
44.0,8.0,15.5,Fem,False,1.0,South Korea,15.0,50219669,31951
46.0,7.0,15.5,Fem,False,6.0,South Korea,146.0,50219669,31951
39.0,4.0,31.24376731301939,Fem,False,9.0,South Korea,119.0,50219669,31951
44.0,7.0,15.5,Fem,False,4.0,South Korea,236.0,50219669,31951
33.0,4.0,31.24376731301939,Fem,False,8.0,Colombia,310.0,47488000,10671
47.0,6.0,31.24376731301939,Masc,True,2.0,Colombia,113.0,47488000,10671
35.0,3.0,28.0,Fem,False,6.0,Colombia,76.0,47488000,10671
36.0,3.0,42.0,Masc,False,5.0,Colombia,182.0,47488000,10671
36.0,5.0,31.24376731301939,Masc,False,4.0,Colombia,217.0,47488000,10671
29.0,7.0,31.24376731301939,Fem,True,7.0,Colombia,220.0,47488000,10671
32.0,5.0,31.24376731301939,Fem,False,4.0,Colombia,257.0,47488000,10671
33.0,7.0,15.5,Fem,False,9.0,Colombia,73.0,47488000,10671
31.0,6.0,10.0,Fem,False,4.0,Colombia,76.0,47488000,10671
43.0,9.0,10.0,Masc,False,5.0,Colombia,126.0,47488000,10671
36.0,3.0,15.5,Fem,False,3.0,Colombia,42.0,47488000,10671
38.0,2.0,22.0,Fem,False,4.0,Colombia,82.0,47488000,10671
36.691505673106406,5.0,31.24376731301939,Fem,False,6.0,Colombia,193.0,47488000,10671
27.0,7.0,22.0,Masc,False,3.0,Colombia,69.0,47488000,10671
45.0,5.725133689839573,31.24376731301939,Masc,False,10.0,Colombia,226.0,47488000,10671
35.0,5.725133689839573,22.0,Masc,False,6.0,Colombia,70.0,47488000,10671
37.0,8.0,10.0,Fem,False,5.0,Colombia,125.0,47488000,10671
38.0,5.725133689839573,31.24376731301939,Fem,False,6.0,Colombia,256.0,47488000,10671
32.0,5.0,44.0,Masc,False,7.0,Colombia,137.0,47488000,10671
30.0,7.0,44.0,Fem,True,7.0,Colombia,100.0,47488000,10671
39.0,6.0,44.0,Fem,False,4.0,Colombia,14.0,47488000,10671
28.0,7.0,15.5,Fem,True,6.0,Colombia,87.0,47488000,10671
41.0,6.0,22.0,Masc,False,7.0,Colombia,61.0,47488000,10671
41.0,5.725133689839573,44.0,Fem,False,3.0,Colombia,69.0,47488000,10671
31.0,7.0,28.0,Fem,False,3.0,Colombia,42.0,47488000,10671
27.0,5.725133689839573,22.0,Fem,False,3.0,Colombia,35.0,47488000,10671
33.0,6.0,22.0,Masc,False,3.0,Colombia,47.0,47488000,10671
41.0,6.0,15.5,Masc,False,5.0,Colombia,133.0,47488000,10671
30.0,4.0,22.0,Masc,False,6.0,Colombia,111.0,47488000,10671
23.0,7.0,42.0,Masc,True,4.0,Colombia,204.0,47488000,10671
32.0,5.0,10.0,Fem,True,8.0,Colombia,122.0,47488000,10671
40.0,10.0,44.0,Masc,False,2.0,Colombia,38.0,47488000,10671
37.0,5.725133689839573,10.0,Fem,True,1.0,Colombia,32.0,47488000,10671
27.0,3.0,44.0,Masc,False,6.0,Colombia,110.0,47488000,10671
27.0,9.0,57.0,Masc,False,4.0,Colombia,144.0,47488000,10671
46.0,4.0,10.0,Fem,True,5.0,Colombia,116.0,47488000,10671
44.0,7.0,28.0,Fem,True,1.0,Colombia,51.0,47488000,10671
43.0,7.0,31.24376731301939,Fem,True,3.0,Colombia,26.0,47488000,10671
48.0,7.0,15.5,Fem,True,4.0,Colombia,96.0,47488000,10671
36.691505673106406,4.0,15.5,Masc,False,7.0,Colombia,116.0,47488000,10671
34.0,4.0,57.0,Fem,False,8.0,Colombia,122.0,47488000,10671
37.0,6.0,15.5,Fem,True,2.0,Colombia,59.0,47488000,10671
51.0,3.0,31.24376731301939,Fem,False,6.0,Colombia,273.0,47488000,10671
29.0,3.0,44.0,Masc,False,5.0,Colombia,128.0,47488000,10671
30.0,5.0,44.0,Masc,False,4.0,Colombia,117.0,47488000,10671
45.0,7.0,44.0,Masc,True,7.0,Colombia,196.0,47488000,10671
49.0,5.0,57.0,Fem,False,4.0,Colombia,147.0,47488000,10671
31.0,7.0,28.0,Fem,False,9.0,Colombia,140.0,47488000,10671
40.0,6.0,10.0,Masc,False,4.0,Colombia,116.0,47488000,10671
31.0,9.0,44.0,Fem,False,5.0,Colombia,211.0,47488000,10671
36.0,3.0,44.0,Fem,False,3.0,Colombia,64.0,47488000,10671
26.0,2.0,31.24376731301939,Fem,False,4.0,Colombia,248.0,47488000,10671
39.0,5.0,31.24376731301939,Masc,False,6.0,Colombia,293.0,47488000,10671
36.691505673106406,7.0,42.0,Fem,False,3.0,Colombia,53.0,47488000,10671
39.0,5.725133689839573,10.0,Fem,False,10.0,Colombia,71.0,47488000,10671
42.0,5.725133689839573,22.0,Fem,False,6.0,Colombia,89.0,47488000,10671
27.0,8.0,22.0,Masc,False,5.0,Colombia,134.0,47488000,10671
47.0,5.725133689839573,15.5,Masc,False,6.0,Colombia,169.0,47488000,10671
53.0,5.0,44.0,Masc,False,7.0,Colombia,137.0,47488000,10671
33.0,7.0,44.0,Masc,True,7.0,Colombia,116.0,47488000,10671
45.0,6.0,31.24376731301939,Fem,False,4.0,Colombia,189.0,47488000,10671
26.0,7.0,31.24376731301939,Masc,True,6.0,Colombia,245.0,47488000,10671
21.0,6.0,28.0,Fem,False,7.0,Colombia,132.0,47488000,10671
43.0,5.725133689839573,42.0,Masc,False,3.0,Colombia,40.0,47488000,10671
29.0,7.0,31.24376731301939,Masc,False,3.0,Colombia,133.0,47488000,10671
27.0,5.725133689839573,31.24376731301939,Fem,False,3.0,Colombia,85.0,47488000,10671
40.0,6.0,31.24376731301939,Fem,False,3.0,Colombia,115.0,47488000,10671
34.0,6.0,15.5,Fem,False,5.0,Colombia,101.0,47488000,10671
37.0,4.0,10.0,Fem,False,6.0,Colombia,136.0,47488000,10671
43.0,7.0,10.0,Masc,True,4.0,Colombia,50.0,47488000,10671
50.0,5.0,15.5,Fem,True,8.0,Colombia,149.0,47488000,10671
26.0,10.0,22.0,Fem,False,2.0,Colombia,39.0,47488000,10671
36.691505673106406,5.725133689839573,31.24376731301939,Fem,True,1.0,Colombia,101.0,47488000,10671
43.0,3.0,22.0,Masc,False,6.0,Colombia,121.0,47488000,10671
46.0,9.0,31.24376731301939,Masc,False,4.0,Colombia,256.0,47488000,10671
32.0,4.0,22.0,Masc,True,5.0,Colombia,123.0,47488000,10671
41.0,7.0,10.0,Fem,True,1.0,Colombia,21.0,47488000,10671
27.0,7.0,31.24376731301939,Fem,True,3.0,Colombia,84.0,47488000,10671
34.0,7.0,44.0,Masc,True,4.0,Colombia,181.0,47488000,10671
39.0,4.0,44.0,Fem,False,7.0,Colombia,113.0,47488000,10671
39.0,4.0,44.0,Fem,False,8.0,Colombia,119.0,47488000,10671
33.0,6.0,15.5,Fem,True,2.0,Colombia,71.0,47488000,10671
38.0,3.0,22.0,Masc,False,6.0,Colombia,59.0,47488000,10671
38.0,3.0,44.0,Fem,False,5.0,Colombia,133.0,47488000,10671
39.0,5.0,28.0,Fem,False,4.0,Colombia,71.0,47488000,10671
39.0,7.0,22.0,Fem,True,7.0,Colombia,99.0,47488000,10671
40.0,5.0,22.0,Masc,False,4.0,Colombia,72.0,47488000,10671
40.0,7.0,15.5,Masc,False,9.0,Colombia,117.0,47488000,10671
49.0,6.0,22.0,Masc,False,4.0,Colombia,53.0,47488000,10671
29.0,9.0,42.0,Masc,False,5.0,Colombia,63.0,47488000,10671
45.0,3.0,10.0,Fem,False,3.0,Colombia,49.0,47488000,10671
29.0,2.0,44.0,Masc,False,4.0,Colombia,160.0,47488000,10671
25.0,5.0,10.0,Fem,False,6.0,Colombia,104.0,47488000,10671
36.691505673106406,7.0,44.0,Masc,False,3.0,Colombia,69.0,47488000,10671
34.0,5.725133689839573,57.0,Masc,False,10.0,Colombia,195.0,47488000,10671
28.0,5.725133689839573,10.0,Fem,False,6.0,Colombia,48.0,47488000,10671
38.0,8.0,28.0,Fem,False,5.0,Colombia,94.0,47488000,10671
28.0,5.725133689839573,31.24376731301939,Fem,False,6.0,Colombia,246.0,47488000,10671
40.0,5.0,15.5,Fem,False,7.0,Colombia,90.0,47488000,10671
33.0,7.0,15.5,Masc,True,7.0,Colombia,128.0,47488000,10671
36.0,6.0,57.0,Fem,False,4.0,Colombia,79.0,47488000,10671
34.0,7.0,15.5,Fem,True,6.0,Colombia,87.0,47488000,10671
40.0,6.0,31.24376731301939,Fem,False,7.0,Colombia,212.0,47488000,10671
50.0,5.725133689839573,44.0,Masc,False,3.0,Colombia,62.0,47488000,10671
36.0,7.0,44.0,Masc,False,3.0,Colombia,39.0,47488000,10671
46.0,5.725133689839573,44.0,Masc,False,3.0,Colombia,45.0,47488000,10671
37.0,6.0,57.0,Fem,False,3.0,Colombia,52.0,47488000,10671
36.0,6.0,28.0,Fem,False,5.0,Colombia,135.0,47488000,10671
20.0,4.0,10.0,Masc,False,6.0,Colombia,80.0,47488000,10671
34.0,7.0,44.0,Fem,True,4.0,Colombia,135.0,47488000,10671
45.0,5.0,44.0,Fem,True,8.0,Colombia,84.0,47488000,10671
50.0,10.0,31.24376731301939,Fem,False,2.0,Colombia,74.0,47488000,10671
56.0,5.725133689839573,31.24376731301939,Masc,True,1.0,Colombia,98.0,47488000,10671
41.0,3.0,42.0,Fem,False,6.0,Colombia,79.0,47488000,10671
33.0,9.0,10.0,Fem,False,4.0,Colombia,71.0,47488000,10671
35.0,4.0,22.0,Fem,True,5.0,Colombia,106.0,47488000,10671
48.0,7.0,22.0,Masc,True,1.0,Colombia,51.0,47488000,10671
38.0,7.0,15.5,Masc,True,3.0,Colombia,33.0,47488000,10671
20.0,7.0,44.0,Masc,True,4.0,Colombia,124.0,47488000,10671
34.0,4.0,44.0,Masc,False,7.0,Colombia,106.0,47488000,10671
36.691505673106406,4.0,31.24376731301939,Fem,False,8.0,Colombia,192.0,47488000,10671
40.0,6.0,31.24376731301939,Masc,True,2.0,Colombia,97.0,47488000,10671
35.0,3.0,28.0,Fem,False,6.0,Colombia,158.0,47488000,10671
18.0,3.0,42.0,Masc,False,5.0,Colombia,121.0,47488000,10671
39.0,5.0,31.24376731301939,Masc,False,4.0,Colombia,200.0,47488000,10671
42.0,7.0,31.24376731301939,Fem,True,7.0,Colombia,126.0,47488000,10671
46.0,5.0,31.24376731301939,Fem,False,4.0,Colombia,154.0,47488000,10671
39.0,7.0,15.5,Fem,False,9.0,Colombia,113.0,47488000,10671
34.0,6.0,10.0,Fem,False,4.0,Colombia,89.0,47488000,10671
26.0,9.0,10.0,Masc,False,5.0,Colombia,82.0,47488000,10671
36.0,3.0,15.5,Fem,False,3.0,Colombia,54.0,47488000,10671
31.0,2.0,22.0,Fem,False,4.0,Colombia,94.0,47488000,10671
28.0,5.0,31.24376731301939,Fem,False,6.0,Colombia,228.0,47488000,10671
40.0,7.0,22.0,Masc,False,3.0,Colombia,37.0,47488000,10671
45.0,5.725133689839573,31.24376731301939,Masc,False,10.0,Colombia,289.0,47488000,10671
50.0,5.725133689839573,22.0,Masc,False,6.0,Colombia,166.0,47488000,10671
28.0,8.0,10.0,Fem,False,5.0,Colombia,46.0,47488000,10671
42.0,5.725133689839573,31.24376731301939,Fem,False,6.0,Colombia,142.0,47488000,10671
46.0,5.0,44.0,Masc,False,7.0,Colombia,91.0,47488000,10671
42.0,7.0,44.0,Fem,True,7.0,Colombia,140.0,47488000,10671
30.0,6.0,44.0,Fem,False,4.0,Colombia,182.0,47488000,10671
49.0,7.0,15.5,Fem,True,6.0,Colombia,152.0,47488000,10671
28.0,6.0,22.0,Masc,False,7.0,Colombia,139.0,47488000,10671
45.0,5.725133689839573,44.0,Fem,False,3.0,Colombia,44.0,47488000,10671
37.0,7.0,28.0,Fem,False,3.0,Colombia,60.0,47488000,10671
38.0,5.725133689839573,22.0,Fem,False,3.0,Colombia,27.0,47488000,10671
34.0,6.0,22.0,Masc,False,3.0,Colombia,41.0,47488000,10671
28.0,6.0,15.5,Masc,False,5.0,Colombia,79.0,47488000,10671
28.0,4.0,22.0,Masc,False,6.0,Colombia,125.0,47488000,10671
35.0,7.0,42.0,Masc,True,4.0,Colombia,181.0,47488000,10671
43.0,5.0,10.0,Fem,True,8.0,Colombia,71.0,47488000,10671
51.0,10.0,44.0,Masc,False,2.0,Colombia,47.0,47488000,10671
32.0,5.725133689839573,10.0,Fem,True,1.0,Colombia,34.0,47488000,10671
29.0,3.0,44.0,Masc,False,6.0,Colombia,164.0,47488000,10671
44.0,9.0,57.0,Masc,False,4.0,Colombia,135.0,47488000,10671
18.0,4.0,10.0,Fem,True,5.0,Colombia,73.0,47488000,10671
43.0,7.0,28.0,Fem,True,1.0,Colombia,39.0,47488000,10671
37.0,7.0,31.24376731301939,Fem,True,3.0,Colombia,133.0,47488000,10671
20.0,7.0,15.5,Fem,True,4.0,Colombia,36.0,47488000,10671
35.0,4.0,15.5,Masc,False,7.0,Colombia,104.0,47488000,10671
40.0,4.0,57.0,Fem,False,8.0,Colombia,101.0,47488000,10671
38.0,6.0,15.5,Fem,True,2.0,Colombia,70.0,47488000,10671
36.691505673106406,3.0,31.24376731301939,Fem,False,6.0,Colombia,277.0,47488000,10671
33.0,3.0,44.0,Masc,False,5.0,Colombia,109.0,47488000,10671
48.0,5.0,44.0,Masc,False,4.0,Colombia,169.0,47488000,10671
43.0,7.0,44.0,Masc,True,7.0,Colombia,300.0,47488000,10671
33.0,5.0,57.0,Fem,False,4.0,Colombia,151.0,47488000,10671
40.0,7.0,28.0,Fem,False,9.0,Colombia,114.0,47488000,10671
42.0,6.0,10.0,Masc,False,4.0,Colombia,56.0,47488000,10671
36.691505673106406,9.0,44.0,Fem,False,5.0,Colombia,115.0,47488000,10671
40.0,3.0,44.0,Fem,False,3.0,Colombia,56.0,47488000,10671
49.0,2.0,31.24376731301939,Fem,False,4.0,Colombia,234.0,47488000,10671
32.0,5.0,31.24376731301939,Masc,False,6.0,Colombia,166.0,47488000,10671
32.0,7.0,42.0,Fem,False,3.0,Colombia,24.0,47488000,10671
29.0,5.725133689839573,10.0,Fem,False,10.0,Colombia,68.0,47488000,10671
36.0,5.725133689839573,22.0,Fem,False,6.0,Colombia,104.0,47488000,10671
44.0,8.0,22.0,Masc,False,5.0,Colombia,112.0,47488000,10671
43.0,5.725133689839573,15.5,Masc,False,6.0,Colombia,147.0,47488000,10671
27.0,5.0,44.0,Masc,False,7.0,Colombia,116.0,47488000,10671
36.691505673106406,7.0,44.0,Masc,True,7.0,Colombia,199.0,47488000,10671
48.0,6.0,31.24376731301939,Fem,False,4.0,Colombia,237.0,47488000,10671
47.0,7.0,31.24376731301939,Masc,True,6.0,Colombia,113.53497516556291,47488000,10671
33.0,6.0,28.0,Fem,False,7.0,Colombia,101.0,47488000,10671
36.0,5.725133689839573,42.0,Masc,False,3.0,Colombia,60.0,47488000,10671
30.0,7.0,31.24376731301939,Masc,False,3.0,Colombia,113.0,47488000,10671
47.0,5.725133689839573,31.24376731301939,Fem,False,3.0,Colombia,68.0,47488000,10671
37.0,6.0,31.24376731301939,Fem,False,3.0,Colombia,112.0,47488000,10671
27.0,6.0,15.5,Fem,False,5.0,Colombia,114.0,47488000,10671
28.0,4.0,10.0,Fem,False,6.0,Colombia,89.0,47488000,10671
35.0,7.0,10.0,Masc,True,4.0,Colombia,46.0,47488000,10671
47.0,5.0,15.5,Fem,True,8.0,Colombia,81.0,47488000,10671
25.0,10.0,22.0,Fem,False,2.0,Colombia,33.0,47488000,10671
36.0,5.725133689839573,31.24376731301939,Fem,True,1.0,Colombia,94.0,47488000,10671
41.0,3.0,22.0,Masc,False,6.0,Colombia,146.0,47488000,10671
42.0,9.0,31.24376731301939,Masc,False,4.0,Colombia,150.0,47488000,10671
41.0,4.0,22.0,Masc,True,5.0,Colombia,169.0,47488000,10671
28.0,7.0,10.0,Fem,True,1.0,Colombia,60.0,47488000,10671
40.0,7.0,31.24376731301939,Fem,True,3.0,Colombia,116.0,47488000,10671
42.0,7.0,44.0,Masc,True,4.0,Colombia,107.0,47488000,10671
34.0,4.0,44.0,Fem,False,7.0,Colombia,147.0,47488000,10671
38.0,5.0,31.24376731301939,Masc,True,10.0,Spain,129.0,46609700,30058
19.0,6.0,31.24376731301939,Fem,False,4.0,Spain,261.0,46609700,30058
44.0,4.0,44.0,Fem,True,7.0,Spain,279.0,46609700,30058
32.0,6.0,57.0,Masc,False,6.0,Spain,297.0,46609700,30058
31.0,7.0,44.0,Fem,False,4.0,Spain,118.0,46609700,30058
26.0,7.0,42.0,Masc,False,6.0,Spain,193.0,46609700,30058
43.0,3.0,28.0,Fem,True,4.0,Spain,221.0,46609700,30058
23.0,3.0,22.0,Fem,True,1.0,Spain,37.0,46609700,30058
30.0,5.725133689839573,28.0,Fem,False,4.0,Spain,85.0,46609700,30058
48.0,6.0,22.0,Fem,True,4.0,Spain,283.0,46609700,30058
48.0,4.0,28.0,Masc,False,3.0,Spain,79.0,46609700,30058
37.0,5.0,31.24376731301939,Masc,False,4.0,Spain,296.0,46609700,30058
42.0,5.0,44.0,Fem,False,4.0,Spain,249.0,46609700,30058
43.0,6.0,28.0,Fem,False,4.0,Spain,287.0,46609700,30058
50.0,4.0,44.0,Masc,False,3.0,Spain,122.0,46609700,30058
48.0,3.0,44.0,Fem,True,4.0,Spain,261.0,46609700,30058
34.0,5.0,44.0,Fem,False,3.0,Spain,76.0,46609700,30058
21.0,5.725133689839573,57.0,Fem,False,4.0,Spain,316.0,46609700,30058
37.0,7.0,57.0,Fem,True,3.0,Spain,66.0,46609700,30058
36.0,4.0,44.0,Fem,False,3.0,Spain,89.0,46609700,30058
35.0,5.0,57.0,Masc,True,9.0,Spain,240.0,46609700,30058
40.0,5.725133689839573,44.0,Fem,False,7.0,Spain,139.0,46609700,30058
42.0,5.0,22.0,Fem,False,0.0,Spain,61.0,46609700,30058
40.0,3.0,22.0,Fem,True,5.0,Spain,161.0,46609700,30058
44.0,5.0,15.5,Fem,False,6.0,Spain,160.0,46609700,30058
30.0,4.0,22.0,Fem,True,1.0,Spain,94.0,46609700,30058
49.0,4.0,10.0,Fem,False,2.0,Spain,87.0,46609700,30058
47.0,6.0,15.5,Fem,True,4.0,Spain,243.0,46609700,30058
39.0,3.0,31.24376731301939,Fem,False,2.0,Spain,115.0,46609700,30058
35.0,4.0,15.5,Fem,True,3.0,Spain,45.0,46609700,30058
35.0,3.0,31.24376731301939,Masc,False,6.0,Spain,119.0,46609700,30058
38.0,7.0,15.5,Fem,False,4.0,Spain,68.0,46609700,30058
50.0,6.0,31.24376731301939,Fem,True,4.0,Spain,274.0,46609700,30058
34.0,5.725133689839573,31.24376731301939,Masc,True,3.0,Spain,220.0,46609700,30058
47.0,6.0,15.5,Fem,True,3.0,Spain,19.0,46609700,30058
41.0,8.0,42.0,Masc,False,3.0,Spain,63.0,46609700,30058
46.0,4.0,44.0,Fem,False,5.0,Spain,209.0,46609700,30058
51.0,9.0,57.0,Fem,True,6.0,Spain,83.0,46609700,30058
37.0,6.0,22.0,Fem,False,2.0,Spain,101.0,46609700,30058
41.0,3.0,44.0,Fem,False,1.0,Spain,103.0,46609700,30058
38.0,5.0,44.0,Masc,True,10.0,Spain,225.0,46609700,30058
39.0,6.0,44.0,Masc,False,4.0,Spain,157.0,46609700,30058
47.0,4.0,57.0,Fem,True,7.0,Spain,296.0,46609700,30058
28.0,6.0,28.0,Fem,False,6.0,Spain,284.0,46609700,30058
45.0,7.0,22.0,Masc,False,4.0,Spain,180.0,46609700,30058
39.0,7.0,15.5,Fem,False,6.0,Spain,146.0,46609700,30058
25.0,3.0,42.0,Fem,True,4.0,Spain,232.0,46609700,30058
26.0,3.0,10.0,Fem,True,1.0,Spain,70.0,46609700,30058
32.0,5.725133689839573,44.0,Fem,False,4.0,Spain,170.0,46609700,30058
47.0,6.0,22.0,Fem,True,4.0,Spain,244.0,46609700,30058
49.0,4.0,44.0,Masc,False,3.0,Spain,81.0,46609700,30058
32.0,5.0,15.5,Fem,False,4.0,Spain,171.0,46609700,30058
41.0,5.0,28.0,Fem,False,4.0,Spain,275.0,46609700,30058
36.0,6.0,44.0,Fem,False,4.0,Spain,164.0,46609700,30058
44.0,4.0,44.0,Fem,False,3.0,Spain,58.0,46609700,30058
61.0,3.0,31.24376731301939,Fem,True,4.0,Spain,113.53497516556291,46609700,30058
21.0,5.0,44.0,Fem,False,3.0,Spain,69.0,46609700,30058
23.0,5.725133689839573,22.0,Fem,False,4.0,Spain,119.0,46609700,30058
22.0,7.0,22.0,Fem,True,3.0,Spain,66.0,46609700,30058
23.0,4.0,28.0,Fem,False,3.0,Spain,85.0,46609700,30058
44.0,5.0,31.24376731301939,Masc,True,9.0,Spain,252.0,46609700,30058
29.0,5.725133689839573,31.24376731301939,Fem,False,7.0,Spain,142.0,46609700,30058
38.0,5.0,44.0,Fem,False,0.0,Spain,96.0,46609700,30058
50.0,3.0,57.0,Masc,True,5.0,Spain,113.53497516556291,46609700,30058
40.0,5.0,44.0,Fem,False,6.0,Spain,279.0,46609700,30058
24.0,4.0,42.0,Masc,True,1.0,Spain,94.0,46609700,30058
33.0,4.0,28.0,Fem,False,2.0,Spain,61.0,46609700,30058
23.0,6.0,22.0,Fem,True,4.0,Spain,281.0,46609700,30058
34.0,3.0,28.0,Fem,False,2.0,Spain,39.0,46609700,30058
35.0,4.0,22.0,Fem,True,3.0,Spain,94.0,46609700,30058
28.0,3.0,28.0,Masc,False,6.0,Spain,164.0,46609700,30058
21.0,7.0,31.24376731301939,Masc,False,4.0,Spain,289.0,46609700,30058
36.0,6.0,44.0,Fem,True,4.0,Spain,284.0,46609700,30058
40.0,5.725133689839573,28.0,Fem,True,3.0,Spain,72.0,46609700,30058
29.0,6.0,44.0,Masc,True,3.0,Spain,152.0,46609700,30058
33.0,8.0,44.0,Fem,False,3.0,Spain,124.0,46609700,30058
37.0,4.0,44.0,Fem,False,5.0,Spain,111.0,46609700,30058
42.0,9.0,57.0,Fem,True,6.0,Spain,269.0,46609700,30058
43.0,6.0,57.0,Fem,False,2.0,Spain,115.0,46609700,30058
39.0,3.0,44.0,Fem,False,1.0,Spain,71.0,46609700,30058
32.0,5.0,57.0,Masc,True,10.0,Spain,191.0,46609700,30058
32.0,6.0,44.0,Fem,False,4.0,Spain,205.0,46609700,30058
34.0,4.0,22.0,Fem,True,7.0,Spain,218.0,46609700,30058
28.0,6.0,22.0,Fem,False,6.0,Spain,206.0,46609700,30058
32.0,7.0,15.5,Fem,False,4.0,Spain,182.0,46609700,30058
35.0,7.0,22.0,Fem,False,6.0,Spain,191.0,46609700,30058
45.0,3.0,10.0,Fem,True,4.0,Spain,115.0,46609700,30058
28.0,3.0,15.5,Fem,True,1.0,Spain,93.0,46609700,30058
39.0,5.725133689839573,31.24376731301939,Fem,False,4.0,Spain,102.0,46609700,30058
28.0,6.0,15.5,Fem,True,4.0,Spain,225.0,46609700,30058
41.0,4.0,31.24376731301939,Masc,False,3.0,Spain,152.0,46609700,30058
33.0,5.0,15.5,Fem,False,4.0,Spain,97.0,46609700,30058
46.0,5.0,31.24376731301939,Fem,False,4.0,Spain,113.53497516556291,46609700,30058
55.0,6.0,31.24376731301939,Masc,False,4.0,Spain,113.53497516556291,46609700,30058
47.0,4.0,15.5,Fem,False,3.0,Spain,51.0,46609700,30058
28.0,3.0,42.0,Masc,True,4.0,Spain,263.0,46609700,30058
37.0,5.0,44.0,Fem,False,3.0,Spain,130.0,46609700,30058
38.0,5.725133689839573,57.0,Fem,False,4.0,Spain,168.0,46609700,30058
30.0,7.0,22.0,Fem,True,3.0,Spain,121.0,46609700,30058
36.691505673106406,4.0,44.0,Fem,False,3.0,Spain,138.0,46609700,30058
38.0,5.0,44.0,Masc,True,9.0,Spain,258.0,46609700,30058
24.0,5.725133689839573,44.0,Masc,False,7.0,Spain,123.0,46609700,30058
45.0,5.0,57.0,Fem,False,0.0,Spain,79.0,46609700,30058
39.0,3.0,28.0,Fem,True,5.0,Spain,195.0,46609700,30058
48.0,5.0,22.0,Masc,False,6.0,Spain,118.0,46609700,30058
32.0,4.0,15.5,Fem,True,1.0,Spain,100.0,46609700,30058
36.0,4.0,42.0,Fem,False,2.0,Spain,72.0,46609700,30058
34.0,6.0,10.0,Fem,True,4.0,Spain,294.0,46609700,30058
32.0,3.0,44.0,Fem,False,2.0,Spain,87.0,46609700,30058
32.0,4.0,22.0,Fem,True,3.0,Spain,36.0,46609700,30058
41.0,3.0,44.0,Masc,False,6.0,Spain,145.0,46609700,30058
29.0,7.0,15.5,Fem,False,4.0,Spain,145.0,46609700,30058
39.0,6.0,28.0,Fem,True,4.0,Spain,194.0,46609700,30058
34.0,5.725133689839573,44.0,Fem,True,3.0,Spain,120.0,46609700,30058
44.0,6.0,44.0,Fem,True,3.0,Spain,100.0,46609700,30058
35.0,8.0,31.24376731301939,Fem,False,3.0,Spain,122.0,46609700,30058
53.0,4.0,44.0,Fem,False,5.0,Spain,118.0,46609700,30058
31.0,9.0,22.0,Fem,True,6.0,Spain,113.53497516556291,46609700,30058
43.0,6.0,22.0,Fem,False,2.0,Spain,78.0,46609700,30058
36.691505673106406,3.0,28.0,Fem,False,1.0,Spain,111.0,46609700,30058
41.0,5.0,31.24376731301939,Masc,True,10.0,Spain,260.0,46609700,30058
51.0,6.0,31.24376731301939,Fem,False,4.0,Spain,295.0,46609700,30058
45.0,4.0,44.0,Fem,True,7.0,Spain,113.53497516556291,46609700,30058
41.0,6.0,57.0,Masc,False,6.0,Spain,233.0,46609700,30058
36.0,7.0,44.0,Fem,False,4.0,Spain,191.0,46609700,30058
30.0,7.0,42.0,Masc,False,6.0,Spain,213.0,46609700,30058
35.0,3.0,28.0,Fem,True,4.0,Spain,188.0,46609700,30058
30.0,3.0,22.0,Fem,True,1.0,Spain,68.0,46609700,30058
51.0,5.725133689839573,28.0,Fem,False,4.0,Spain,82.0,46609700,30058
32.0,6.0,22.0,Fem,True,4.0,Spain,243.0,46609700,30058
52.0,4.0,28.0,Masc,False,3.0,Spain,92.0,46609700,30058
26.0,5.0,31.24376731301939,Masc,False,4.0,Spain,113.53497516556291,46609700,30058
29.0,5.0,44.0,Fem,False,4.0,Spain,204.0,46609700,30058
33.0,6.0,28.0,Fem,False,4.0,Spain,150.0,46609700,30058
26.0,4.0,44.0,Masc,False,3.0,Spain,94.0,46609700,30058
36.0,3.0,44.0,Fem,True,4.0,Spain,292.0,46609700,30058
28.0,5.0,44.0,Fem,False,3.0,Spain,138.0,46609700,30058
31.0,5.725133689839573,57.0,Fem,False,4.0,Spain,207.0,46609700,30058
35.0,7.0,57.0,Fem,True,3.0,Spain,80.0,46609700,30058
32.0,4.0,44.0,Fem,False,3.0,Spain,66.0,46609700,30058
26.0,5.0,57.0,Masc,True,9.0,Spain,113.53497516556291,46609700,30058
41.0,5.725133689839573,44.0,Fem,False,7.0,Spain,141.0,46609700,30058
32.0,5.0,22.0,Fem,False,0.0,Spain,105.0,46609700,30058
44.0,3.0,22.0,Fem,True,5.0,Spain,88.0,46609700,30058
37.0,5.0,15.5,Fem,False,6.0,Spain,189.0,46609700,30058
20.0,4.0,22.0,Fem,True,1.0,Spain,42.0,46609700,30058
